date,content,post_url,img_url
2019-01-26,",  or  - How did you react when @svandoorne crashed out of the 2019 Antofagasta Minerals #SantiagoEPrix? #ABBFormulaE",https://www.instagram.com/p/BtHQnwPhvey/,https://scontent-sea1-1.cdninstagram.com/vp/1505edc028d9337773b7ff447ecdcc98/5C794B15/t51.2885-15/e15/c157.0.405.405/50674053_1477220825745599_8542376562166079506_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2019-01-25,Hola Santiago!  Whos ready for the 2019 Antofagasta Minerals #SantiagoEPrix?  #ABBFormulaE #Santiago #Racing #Chile #Motorsport,https://www.instagram.com/p/BtEcPlUhMgU/,https://scontent-sea1-1.cdninstagram.com/vp/73f8571c67312b1188a212974ebba6e0/5D0CCA8D/t51.2885-15/e35/c237.0.605.605/50254792_2181801968544525_6674551652709704267_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2019-01-21,T-minus 5 days until we race at the 2019 Antofagasta Minerals #SantiagoEPrix! #ABBFormulaE #racing #motorsport #santiago,https://www.instagram.com/p/Bs6I45lhj1o/,https://scontent-sea1-1.cdninstagram.com/vp/fdc21c30128d221fae4e3c49216ae1b7/5D1163C4/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/49989914_819959451678965_1597523482861996433_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2019-01-18,Da Costa overtaking like a man possessed!,https://www.instagram.com/p/BsxZlbZhgPn/,https://scontent-sea1-1.cdninstagram.com/vp/d8157d88e7d957fc2153e0df25666b1a/5C796B9D/t51.2885-15/e15/s640x640/50243485_140007566921367_5620285807651579646_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2019-01-14,@jeromedambrosio finally took the top step of the podium and leads the ABB FIA Formula E Championship! #ABBFormulaE #racing #motorsport,https://www.instagram.com/p/Bsn88B8hCRa/,https://scontent-sea1-1.cdninstagram.com/vp/a0db58983b1380daf3f54a10269fcbbb/5C7951E6/t51.2885-15/e15/s640x640/49368305_577229139412476_8403098881510139049_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2019-01-12,The classic Formula E podium selfie at the 2019 #MarrakeshEPrix!  @jeromedambrosio @robinfrijns1 #SamBird #ABBFormulaE,https://www.instagram.com/p/BsioDyShytR/,https://scontent-sea1-1.cdninstagram.com/vp/1de75f2589492c5bbc54e0ba53f6244c/5D22963E/t51.2885-15/sh0.08/e35/c128.0.768.768/s640x640/49829874_597619607342174_1891535241875478968_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2019-01-12,"LANGUAGE! Sound on for this one, as @piquetjr calls @massafelipe19 a *beep* amateur!#ABBFormulaE #MarrakeshEPrix #motorsport #nelsonpiquet #felipemassa",https://www.instagram.com/p/Bshu1dEF7K-/,https://scontent-sea1-1.cdninstagram.com/vp/21212f3c8d56f806ac463a90873c30c9/5C796474/t51.2885-15/e15/c157.0.405.405/47694623_223033931912214_6404413481417915938_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2019-01-09,Can @sebastien_buemi and @oliverrowland1 continue Nissan's attacking start to the season in Marrakesh? ,https://www.instagram.com/p/BsbR0jzBh6z/,https://scontent-sea1-1.cdninstagram.com/vp/b44edbd394422acab10c18454ea91c8b/5C7947F6/t51.2885-15/e15/s640x640/47690342_784456508572939_8470505958546656061_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2019-01-07,It's race week! We go green for the 2019 #MarrakeshEPrix on Saturday #ABBFormulaE #racing #Marrakesh,https://www.instagram.com/p/BsVJcdqh-1j/,https://scontent-sea1-1.cdninstagram.com/vp/840481dcf339fca5a5ac6ad2742b6bf0/5D14AD0F/t51.2885-15/sh0.08/e35/s640x640/47690888_339702139957106_3057693177157861177_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-12-30,Watch Formula E from the best seat in the house!,https://www.instagram.com/p/BsAiIPEChwJ/,https://scontent-sea1-1.cdninstagram.com/vp/49c3557b603fcd1361d1c43d145e41b9/5C798413/t51.2885-15/e15/s640x640/47582606_377092176427846_7106548997547517322_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-12-21,Here's what we've learned about ATTACK MODE!  #ABBFormulaE,https://www.instagram.com/p/BrqLAuXhpnx/,https://scontent-sea1-1.cdninstagram.com/vp/2119df68d07446a7c6235957979a70d6/5C796CD9/t51.2885-15/sh0.08/e35/s640x640/47584841_102002614157616_6225005016792240040_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-12-17,We all know someone who cant park  @afelixdacosta#ABBFormulaE #AdDiriyahEPrix @bmwmotorsport #bmw #racing #motorsport #FormulaE,https://www.instagram.com/p/BrfoGjfFshf/,https://scontent-sea1-1.cdninstagram.com/vp/c46244e9eb889a0c642a23c5334298be/5C798AD1/t51.2885-15/e15/s640x640/46587153_2002766226476390_1265652965414503738_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-12-15,@waynerooney is ready for the 2018 SAUDIA #AdDiriyahEPrix - but maybe not ready for the weather!  #ABBFormulaE #racing #waynerooney,https://www.instagram.com/p/BrZ2VxLloZg/,https://scontent-sea1-1.cdninstagram.com/vp/3fe6e67cb815d3f447b9396117ee5b7a/5C798879/t51.2885-15/sh0.08/e35/s640x640/46142228_349968765813584_1543383576350108188_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-12-14,"#BREAKING: @alejandroformulae to transition to chairman of Formula E - full story on our website, tap the link in our bio #ABBFormulaE #AlejandroAgag #Motorsport #Racing",https://www.instagram.com/p/BrXKcfgFtTY/,https://scontent-sea1-1.cdninstagram.com/vp/d6f8aa95cb44ae545b60ec645c2eb441/5D17620E/t51.2885-15/sh0.08/e35/c180.0.720.720/s640x640/47082976_1828351410625792_4873100922062500498_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-12-11,"Returning for a fifth season, enter @mahindraracing!  #ABBFormulaE #MahindraRacing #Motorsport #FelixRosenqvist #JeromeDAmbrosio",https://www.instagram.com/p/BrQAa-EFVdD/,https://scontent-sea1-1.cdninstagram.com/vp/b842ff831ff0d70603a5bf98a558792b/5C792A29/t51.2885-15/e15/s640x640/46691010_2238105623092631_7569561492050977334_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-12-08,Enter the ! #ABBFormulaE,https://www.instagram.com/p/BrIK0tMF3Eh/,https://scontent-sea1-1.cdninstagram.com/vp/f6b140d9c139267f2261ef2dbeb88aaa/5C79AD64/t51.2885-15/sh0.08/e35/s640x640/46160644_1825760740883484_1031144640186472714_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-12-03,Attack Mode is coming for you! #ABBFormulaE #racing #motorsport #AttackMode,https://www.instagram.com/p/Bq7zmUlBC-9/,https://scontent-sea1-1.cdninstagram.com/vp/60c181e81dbae570276ec7d04ec93d63/5C795CF0/t51.2885-15/e35/c157.0.406.406/45860285_210522396514268_5989470394746686525_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-11-29,Can Sam Bird and @robinfrijns1 drive @envisionvirginracing to glory this season? #ABBFormulaE #racing #motorsport #gen2,https://www.instagram.com/p/BqxF-TXF7yi/,https://scontent-sea1-1.cdninstagram.com/vp/b05a6200c1d5a194f6b59d3725fd202d/5C79BD83/t51.2885-15/sh0.08/e35/s640x640/45394665_586832175472833_3075675400146391599_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-11-16,Drag race. Gen1 vs Gen2 - whos your money on? #ABBFormulaE #racing #driving #gen2 #dragrace,https://www.instagram.com/p/BqPlHWqFMCr/,https://scontent-sea1-1.cdninstagram.com/vp/6c1a3d99242f2b0339bf4f1a2a407cf7/5C794A8A/t51.2885-15/sh0.08/e35/s640x640/44785595_2198374180410531_9030800646744239322_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-11-06,Who will you be supporting next season and why? #ABBFormulaE #racing #motorsport #driving,https://www.instagram.com/p/Bp16gCahcLu/,https://scontent-sea1-1.cdninstagram.com/vp/b0cb57f0d87496b1c55effdb11e08d8c/5D23E7AE/t51.2885-15/sh0.08/e35/c0.135.1080.1080a/s640x640/42849954_327750964623769_6144855203667400536_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-10-26,Saddle up!  Vs  #RedDeadRedemption2#ABBFormulaE #racing #motorsport #gaming #reddeadredemption #xbox #playstation #parody #horse #gen2,https://www.instagram.com/p/BpZMaYlAF-6/,https://scontent-sea1-1.cdninstagram.com/vp/6f3388c843332f4f2bbc0e81883c0575/5C794CAE/t51.2885-15/sh0.08/e35/s640x640/43985783_285765758938768_8826061627758924008_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-10-19,"Baby, I can see your halo  #FEtesting #ABBFormulaE #Halo #Beyonce #Motorsport #Dragon #maxgnther",https://www.instagram.com/p/BpHBcpRASfe/,https://scontent-sea1-1.cdninstagram.com/vp/34dc437b29da373cf0c278f290750fe4/5D13E942/t51.2885-15/sh0.08/e35/c180.0.720.720a/s640x640/43023956_314480122664864_7492719149074943304_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-10-16,"@alexandersims and @bmwmotorsport finish the morning session on day one fastest, with a 1:17:567  #AlexSims #BMW #BMWmotorsport #ABBFormulaE #Racing #FEtesting",https://www.instagram.com/p/Bo_Xdc3An7D/,https://scontent-sea1-1.cdninstagram.com/vp/ba4ba9c5ff95c1bf00edc5acbfb9de2d/5D1E9138/t51.2885-15/sh0.08/e35/c180.0.720.720a/s640x640/42499751_761858014168271_881022690766079619_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-10-11,#BREAKING: @pechito37 confirmed at @dragonracing for the 2018/19 ABB FIA Formula E Championship!  Tap the link in our bio for more info  #JoseMariaLopez #ABBFormulaE #DragonRacing #Motorsport #Racing,https://www.instagram.com/p/BoylH4uAsFo/,https://scontent-sea1-1.cdninstagram.com/vp/f920af4df7fb5bf5213c7de5ce721a76/5D0CE70B/t51.2885-15/sh0.08/e35/c41.0.998.998/s640x640/42931831_733873126960267_6919329995132628950_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-10-04,Presenting the @AudiSport e-tron FE05 for the 2018/19 ABB FIA Formula E Championship - driven by @lucasdigrassi and @daniel_abt  What do you think?  or  Tap the link in our bio for the full story  #ABBFormulaE #Audi #DanielAbt #LucasDiGrassi #audisport,https://www.instagram.com/p/Bogc2spA4Dn/,https://scontent-sea1-1.cdninstagram.com/vp/3062004fb9a459ff4d2de9d7138586ce/5D0DA8DB/t51.2885-15/sh0.08/e35/c159.0.761.761a/s640x640/42004105_2216362051980888_7420960163899954481_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-09-25,Formula E has today announced a new long-term partnership with @saudi_airlines - as official airline partner of the all-electric series and race title partner of the inaugural SAUDIA Ad Diriyah E-Prix! Tap the link in our bio for more info  #AdDiriyahEPrix #ABBFormulaE #SAUDIA #Motorsport #SaudiaArabia #Racing,https://www.instagram.com/p/BoJNWAyAwM0/,https://scontent-sea1-1.cdninstagram.com/vp/477b557f0e300d333ba7440029cafb46/5D07DF51/t51.2885-15/sh0.08/e35/c180.0.720.720/s640x640/41620652_666380157082122_2028726270051725807_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-09-17,Evolution AND revolution #ABBFormulaE #motorsport #racing #history #car @lucasdigrassi,https://www.instagram.com/p/Bn1ZzxFgDDn/,https://scontent-sea1-1.cdninstagram.com/vp/372444b02fdf28c3d19cf63263ae51ca/5C798FDC/t51.2885-15/e15/c0.90.720.720/s640x640/40752292_1119789138197162_953258797720342737_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-09-10, Which of these facts is NOT true? #ABBFormulaE #racing #motorsport,https://www.instagram.com/p/Bnjg6G4A3uh/,https://scontent-sea1-1.cdninstagram.com/vp/5e78e7d2f860256fce456f8a1c865bc5/5D198B46/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/40587966_2251022991794484_3174602158180463054_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-09-03,Were going to have to go with   - Which @sebastien_buemi are you today? #SebastienBuemi #Champion #ABBFormulaE #Racing #Legend #Motorsport #Monday #nstasport,https://www.instagram.com/p/BnQ4pa4geNP/,https://scontent-sea1-1.cdninstagram.com/vp/cdbf9ff0a3ac11457f8704ccb4f0792a/5D04046A/t51.2885-15/sh0.08/e35/c0.135.1080.1080a/s640x640/40620660_360403168076510_8481375556972052480_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-08-28,"From 19th to 2nd, is @lucasdigrassi's Hong Kong masterclass the best drive in Formula E history? Head to our YouTube for the full list #ABBFormulaE #racing #motorsport #list",https://www.instagram.com/p/BnB-DV6gM4Q/,https://scontent-sea1-1.cdninstagram.com/vp/8632e2910f92badb93905922aa79660a/5C79430C/t51.2885-15/sh0.08/e35/s640x640/39598393_224475558413003_4285393418760224768_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-08-21,The 5 most dramatic car swap moments in Formula E!#ABBFormulaE #racing #motorsport #crash #carswap,https://www.instagram.com/p/BmvZddPgxYf/,https://scontent-sea1-1.cdninstagram.com/vp/580b902e738a028e39c547ff3242293c/5C7981CF/t51.2885-15/e15/s640x640/39378597_337696770106485_7922928979839811584_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-08-15,"If you love motorsport, this could be the coolest video you watch today! #ABBFormulaE #FormulaE #motorsport #racing #onboard #car #drive",https://www.instagram.com/p/Bmf7Mi3gwki/,https://scontent-sea1-1.cdninstagram.com/vp/2a4a230adeec425c67a5141be688bbc4/5C79AD32/t51.2885-15/sh0.08/e35/s640x640/38500518_245163259355328_1949320471212195840_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-08-08,What has been your favourite JEV moment in Formula E? #ABBFormulaE #racing #motorsport #france @jeanericvergne,https://www.instagram.com/p/BmObu5BAR4a/,https://scontent-sea1-1.cdninstagram.com/vp/09329477695d6dffe996f77961c862e8/5C792DCA/t51.2885-15/sh0.08/e35/s640x640/37863496_237474263567292_2445413606494306304_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-08-02,@daniel_abt has all the emotions in his team radio from New York City! #ABBFormulaE #racing #motorsport #teamradio #radio #angry @audisport,https://www.instagram.com/p/Bl-aFWWFCi_/,https://scontent-sea1-1.cdninstagram.com/vp/401545dda23b6d598aac016e47155ed9/5C792C12/t51.2885-15/sh0.08/e35/s640x640/37916352_469943973505320_5886159096125587456_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-07-28,Racer & actor @patrickdempsey drove our championship car around the NYC street circuit! Here's how he got on...  #DontCrackUnderPressure#motorsport #abbformulae #patrickdempsey #dempsey #greysanatomy #newyorkcity #racing,https://www.instagram.com/p/Blxdxu2hv3E/,https://scontent-sea1-1.cdninstagram.com/vp/99c01320c7de5d15084646bf7e5cb5fb/5C79C21F/t51.2885-15/e15/s640x640/36935040_2596584810367162_6363972120451481600_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-07-23,Sassy hand gestures from @jeanericvergne during an overtake... But did @frosenqvist do anything wrong? Comment below!#abbformulae #motorsport #jeanericvergne #felixrosenqvist #racing #overtake,https://www.instagram.com/p/BllBNF7gIys/,https://scontent-sea1-1.cdninstagram.com/vp/50e5ec920872c01a844e6724837bbf64/5C7936F5/t51.2885-15/e15/s640x640/37105646_217345295785426_8101953185356185600_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-07-18,"4 races in, did ANYONE see this coming?! @lucasdigrassi @daniel_abt @audisport LEGENDARY COMEBACK #motorsport #ABBFormulaE #Audi #racing #quotes #sport #audisport",https://www.instagram.com/p/BlYkkDUgh1U/,https://scontent-sea1-1.cdninstagram.com/vp/4faf0c8ce0a2806cfa66c7885fdadc6d/5D1C43D8/t51.2885-15/sh0.08/e35/s640x640/36889172_1987244738007027_3421405354976608256_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-07-16,Welcome to the 2017/18 ABB FIA Formula E Awards Gala! Follow our twitter account for live updates of tonights award winners  #ABBFormulaE #Awards #Champion #AlejandroAgag,https://www.instagram.com/p/BlRr4pRAjo5/,https://scontent-sea1-1.cdninstagram.com/vp/70b428d13555ea3a7f51e0db76521cd3/5D136B69/t51.2885-15/sh0.08/e35/c177.0.710.710/s640x640/36959149_276109313154278_1944267313339432960_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-07-15,Ride onboard with @sebastien_buemi in a wet Sunday Practice 3 in New York City  #NYCEPrix #ABBFormulaE #SebastienBuemi Will we have our first wet race in Formula E today?,https://www.instagram.com/p/BlQQUwrH7Gw/,https://scontent-sea1-1.cdninstagram.com/vp/30387465b98d7a7bc53bb7a6de2006f8/5C795532/t51.2885-15/e15/c236.0.607.607/36513964_211966609377385_2321836836063805440_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-07-14,@sebastien_buemi takes pole position for Saturdays 2018 @qatarairways #NYCEPrix! Lights out at 3:30pm EST #ABBFormulaE #SebastIenBuemi #Motorsport #NewYork,https://www.instagram.com/p/BlOBt69gjMm/,https://scontent-sea1-1.cdninstagram.com/vp/6d6440424a39b02c9964d506bd2fc473/5D1A7A17/t51.2885-15/sh0.08/e35/c180.0.720.720/s640x640/36596710_219953695317692_5370522313458450432_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-07-13,Formula E fans can get behind the wheel of the Gen2 Formula E car in @realracingea now! Tag us in any of your gameplay that you upload Head to our website for the full story now! #ABBFormulaE #EA #RealRacing3 #NYCEPrix,https://www.instagram.com/p/BlLKz-CgmMz/,https://scontent-sea1-1.cdninstagram.com/vp/8d2889f9027d0c91ec7c9f449f466c64/5D119996/t51.2885-15/e35/c217.0.532.532a/36744784_2123137107957848_2745817431791370240_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-07-09,5 days until we race in New York City! Where will you be watching from at the weekend? 2018 @qatarairways #NYCEPrix #ABBFormulaE #motorsport #racing #newyork #newyorkcity,https://www.instagram.com/p/BlBI1V7Ar3A/,https://scontent-sea1-1.cdninstagram.com/vp/8fe089689bacbb83ca0df507e8210c6d/5D1F8D7A/t51.2885-15/sh0.08/e35/s640x640/36046801_2076384452624231_2548785759842729984_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-07-04,Happy #4thofjuly! See you all at the #NYCEPrix?  Tap the link in our bio for tickets to see the big championship showdown! #ABBFormulaE #racing #motorsport #newyork #newyorkcity,https://www.instagram.com/p/Bk0ShThgO48/,https://scontent-sea1-1.cdninstagram.com/vp/66b4331c51fb6b684e8b3f837f482af4/5C799B11/t51.2885-15/sh0.08/e35/s640x640/36493165_241331083315680_3968696871248986112_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-07-01,Tap  if you think @sambirdracing will dominate New York City just as he did last year! Tap the link in our bio to get your tickets for the 2018 @qatarairways #NYCEPrix#ABBFormulaE #motorsport #racing #newyorkcity #bird @ds_virginracing,https://www.instagram.com/p/BksAoeUAbKe/,https://scontent-sea1-1.cdninstagram.com/vp/f913c124d3a2915b9e98a4e6f157ba88/5C792BA1/t51.2885-15/sh0.08/e35/s640x640/36085222_655202401495012_1671311425735229440_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-06-26,Part 2 of the team radio from the 2018 @bankjuliusbaer #ZurichEPrix!  #ABBFormulaE #Zurich #Motorsport #TeamRadio,https://www.instagram.com/p/Bkfr7ioAlzQ/,https://scontent-sea1-1.cdninstagram.com/vp/5dfd4d4dbf9ce6ad78384d0871b15789/5C79325E/t51.2885-15/e15/s640x640/35998674_1954706234618009_3476558580507738112_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-06-22,"Watch @sambirdracing, @lucasdigrassi, @alexlynnracing & @pechito37 navigate their way through the start of the 2018 @bankjuliusbaer #ZurichEPrix  #ABBFormulaE #Zurich #Motorsport #racing",https://www.instagram.com/p/BkU06e1AftH/,https://scontent-sea1-1.cdninstagram.com/vp/4cdccc631a10d563edb7625183d5ec60/5C794590/t51.2885-15/e15/c0.90.720.720/s640x640/35575302_198971554088992_3793605507156017152_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-06-18,Tap  if you think @jeanericvergne will hold off @sambirdracing in New York City. Comment if you're backing the Brit!#ABBFormulaE #motorsport #racing #newyorkcity @ds_virginracing @techeetahfe,https://www.instagram.com/p/BkKkEohgVwz/,https://scontent-sea1-1.cdninstagram.com/vp/4ed7c3ad5213554dad4edc65a109dd8e/5C79298B/t51.2885-15/sh0.08/e35/s640x640/34982709_1530378097269947_5287894164954939392_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-06-14, Comment on what you think has caught the eye of @sambirdracing! Wrong answers only please #ABBFormulaE #motorsport #racing #questions @ds_virginracing,https://www.instagram.com/p/BkAYfoAgsEu/,https://scontent-sea1-1.cdninstagram.com/vp/e99ac5d4f9eea4340185a52fb8dfc4f3/5D03BA52/t51.2885-15/sh0.08/e35/s640x640/33989974_808261992698553_106688349137272832_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-06-11, Who is your @dhlmotorsports #DHLDriverOfTheDay - @lucasdigrassi or @sambirdracing? Vote now in our Instagram story!2018 @bankjuliusbaer #ZurichEPrix #motorsport #driveroftheday @audisport @ds_virginracing,https://www.instagram.com/p/Bj4XHrEAClU/,https://scontent-sea1-1.cdninstagram.com/vp/bd6eab86909583dd747499b0ff1d6255/5C7993B6/t51.2885-15/e35/c157.0.406.406/33473501_592406444477943_6478600953585991680_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-06-10,"Back on top for @frosenqvist in Sunday Practice 2! Next up, Qualifying at 2pm local time 2018 @bankjuliusbaer #ZurichEPrix #ABBFormulaE #FelixRosenqvist #Mahindra",https://www.instagram.com/p/Bj1y88jgd5Z/,https://scontent-sea1-1.cdninstagram.com/vp/e89dece18625f2c5db4117ea4c563863/5D106949/t51.2885-15/sh0.08/e35/c0.134.1080.1080/s640x640/33546112_186838215368797_7011895532217958400_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-06-08,2 days until Zurich!  Who do you think will take the Julius Baer Pole Position? 2018 @bankjuliusbaer #ZurichEPrix #ABBFormulaE #motorsport #racing,https://www.instagram.com/p/Bjxjiu8g3xO/,https://scontent-sea1-1.cdninstagram.com/vp/813f47931c9eabf2e26c3979a08115fd/5D1DF36A/t51.2885-15/sh0.08/e35/s640x640/33630502_1946616812025097_9076879932272934912_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-06-06,Throwback to our Moscow race in 2015! @afelixdacosta and Jarno Trulli battling it out #ABBFormulaE #motorsport #racing #moscow,https://www.instagram.com/p/BjroIbJAHcG/,https://scontent-sea1-1.cdninstagram.com/vp/9ed6b02ce088185267e8743039ca2785/5C79C4C6/t51.2885-15/sh0.08/e35/s640x640/33203207_592716427776042_8015374998380216320_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
2018-06-02,"Who built their brick car better, @maroengel or @edomortara? Vote below! #abbformulae #motorsport #car #toy",https://www.instagram.com/p/Bjhavs-Anbo/,https://scontent-sea1-1.cdninstagram.com/vp/1f2ac4756c2a6721966e34b33f5538db/5C799195/t51.2885-15/e15/s640x640/32594754_1881062955520473_8335350448479272960_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com
