Home Improvement,Air Quality and Environmental Testing,House Pro Home Inspection,./results/images/261970175153856855_HouseProHomeInspection.jpg,5.0,116,"Introduction: Unfortunately too many inspectors take an ""in and out"" approach to something so important. They "" Zip in and Zip out"" so fast it leaves the buyers head spinning and confused . Its a little deceiving , to even call that ""act"" an inspection, yet this is the kind of service many buyers are receiving. House Pro Home Inspections does not play those games. Not only do i perform thorough, detailed inspections but also explain and teach the buyer how their house works. So by the time the inspection is over, usually 2-3hrs, they usually no more about this house than the one they lived in the past 10yrs ! Within 24hrs you receive a personalized detailed narrative report with pictures clearly explaining and reinforcing everything they saw at the time of the inspection. I am always available to the buyer way after they have moved in for any questions they may have. If a fast and cheap inspector is what you are looking for, sorry i cant help you. If you want real value, savings and a peace of mind then call me, you will be saving money in the long run.Saving clients from getting into a property they will regret they purchased . I am on your side, just remember that. I don't work for the agent or the mortgage company, only for you . You hired me to determine if this house is right for you! I want to make sure you move into the property without the fear of something going wrong.My inspections are extremely thorough and I recommend you join me during the inspection process to explain my findings and show you how your potential home works.","https://www.facebook.com/HouseProHomeInspections/,https://twitter.com/HouseProInspect",
Home Improvement,Air Quality and Environmental Testing,Ebright Engineering,./results/images/261970175153856855_EbrightEngineering.jpg,5.0,18,"Introduction: We are an independent Mold Inspection and Air Quality Testing company. We are not going to try to sell you a $10,000 remediation job or any air purification equipment. We are going to tell you the truth regarding your mold or air quality problem. Be aware of mold remediation contractors offering you a free inspection. There is an apparent conflict of interest there. They usually don't come to advise you, but to sell you their services, needing them or not. If you want to know the truth regarding your mold problem and a recommendation on how to solve it cost-effectively, always hire an independent mold inspector first. You can always hire a contractor later if you really need it.",,
Home Improvement,Air Quality and Environmental Testing,BP Alliance Construction Services LLC dba BP Alliance,./results/images/261970175153856855_BPAllianceConstructionServicesLLCdbaBPAlliance.jpg,5.0,2,"Introduction: Established in 2007, BP Alliance Construction Services LLC (d/b/a BP Alliance) is a full-service environmental consulting firm specializing in evaluation and abatement of hazardous HPD and Dept. of Health lead-based paint violations for owners of multi-unit residential and commercial properties. BP Alliance is certified as a minority-owned business enterprise (MBE) by the NYC Dept. of Small Business Services and the NYS Empire State Development Corporation. Our primary service areas include the five boroughs of New York City, Westchester County, and Long Island. Licensed by the US Environmental Protection Agency (EPA) to conduct all lead-based paint activity, BP Alliance is committed to complying with industry standards and regulations as a lead-safe firm. BP Alliance provides property owners, property managers, and not-for-profit organizations with quality service while building lasting relationships. We have satisfied the needs of our clients as we look forward to establishing relationships with future prospects.",,
Home Improvement,Air Quality and Environmental Testing,Victory Restoration & Cleaning,./results/images/261970175153856855_VictoryRestorationCleaning.jpg,5.0,2,"Introduction: We are a full-service restoration company specializing in water damage, mold removal, fire and smoke damage, vent cleaning, carpet cleaning, demolition, reconstruction, asbestos removal, floor care, and so much more! There is nothing we can't do or get done right!",,
Home Improvement,Air Quality and Environmental Testing,Ges Home Improvement,./results/images/261970175153856855_GesHomeImprovement.jpg,4.9,38,Introduction: customer service and attention to details. My customers can expect their needs to be met with patients and well execution. Work quality is always inspected for high standards from start to finish.A smile on my customers face when the work is completed. I love to create what someone can imagine. It gives me great pleasure to build or transform a project according to the specs of my customers likings and have them smile as a seal of approval.,,
Home Improvement,Air Quality and Environmental Testing,Alex Eager Beaver,./results/images/261970175153856855_AlexEagerBeaver.jpg,5.0,10,"Introduction: My focus is quality. I never cut corners, even when it’s more expensive. Some of my competitors are cheaper, but I will take the time to make sure you’re 100% happy.",https://www.facebook.com/alex.eagerbeaver.5,
Home Improvement,Air Quality and Environmental Testing,DIA Services,./results/images/261970175153856855_DIAServices.jpg,4.7,34,"Introduction: Multiple skill set. Cabinet and furniture maker, general carpentry, electrical and plumbing, as well as, farming.I enjoy the fact that it has provide me with a wide variety of people experience. Through engaging the direct principals in an agreement you take on a greater commitment and responsibility leading to your Personal Brand.",,
Home Improvement,Air Quality and Environmental Testing,Billy,./results/images/261970175153856855_Billy.jpg,4.9,29,"Introduction: I am detail oriented, value my clients' time and understand their love and care for their home. I work on each home as if it is my own and understand that if a client is happy, it is an excellent reflection on my work. Because I have built my business on repeat clients, referrals and positive reviews, it is my aim to have satisfied customers on every job I am hired for.I absolutely love talking through problems with clients, coming up with the best solution and then implementing what we discussed. This could be for a renovation, wall repairs and painting, or fixing broken items. And when the project is finished, the look on a happy client's face is very satisfying to me.",,
Home Improvement,Air Quality and Environmental Testing,EExcellence (YS) CORP,./results/images/261970175153856855_EExcellenceYSCORP.jpg,4.7,15,"Introduction: Exterminating Excellence is a fully licensed and insured pest control company. We specialize in BED BUGS, insects and rodents. With over 20 years of experience in the pest control industry, we offer great customer service and competitive rates.We just don't come in and do the job but we enlighten customers to potential problems and make them aware of preventive measures. We also use top of the line materials to insure long term results. We never ever use water base chemicals because it does now have a long term effect.""Bugs & Rodents are the Reasons we handle all 4 Seasons""We love the satisfaction on our customers faces when the work is completed and the when the customer is extremely happy with our service. We feel no one should have to live with unwanted insects and rodents, we are here to help we'd love to help. Thank you in advance for choosing Exterminating Excellence AYS (At Your Service)",,
Home Improvement,Air Quality and Environmental Testing,Michaels Construction and remodeling LLC,./results/images/261970175153856855_MichaelsConstructionandremodelingLLC.jpg,5.0,3,"Introduction: Michaels Construction, has been on the business for ten years, is a family business, that we care about making the costumer happy, we adjust your budget on your needs, we do jobs on time and right.Remodeling bathroom.",,
Home Improvement,Air Quality and Environmental Testing,"PMC construction, Leon Finishing",./results/images/261970175153856855_PMCconstructionLeonFinishing.jpg,5.0,2,"Introduction: Are you looking to spruce up your home with a new coat of paint? Or perhaps you have a drywall or plastering job that needs to be finished? As you know, it is important that your home look it's best inside and out. You want your home to be the envy of the neighborhood. We can help you achieve that polished look! Leon Finishing provides quality work along with the highest level of customer service.",,
Home Improvement,Air Quality and Environmental Testing,Louis J Fallivene Jr Plumbing and Heating N.J. Licensed Master Plumber,./results/images/261970175153856855_LouisJFalliveneJrPlumbingandHeatingNJLicensedMasterPlumber.jpg,5.0,2,Introduction: Plumbing and Heating services for residential and commercial applications No job to big or small.I enjoy all aspects of plumbing work so that customers can be satisfied,,
Home Improvement,Air Quality and Environmental Testing,Integrated Asset Mgmt Services LLC,./results/images/261970175153856855_IntegratedAssetMgmtServicesLLC.jpg,4.5,15,"Introduction: Co-owners Robert Salmon and Christopher Lyons run the company; and, unlike some general contractors and builders, IAMS operates without an additional layer of management. Robert and Christopher work directly with their homeowners and oversee every project",,
Home Improvement,Air Quality and Environmental Testing,Ariel Consultants,./results/images/261970175153856855_ArielConsultants.jpg,4.7,34,"Introduction: Ariel Consultants LLC has been serving the Tri-State area since 2008. Our construction and consulting firm has built strong and reliable relationships with local and out of state vendors through out the years. Our collective efforts enables every project to be completed in a professional, economical and timely manner.WE Specialize in commercial and residential interior renovations. Here is a list of some of the services that we offer:Construction and Project ConsultingOwners Representation ServicesEffective Cost Budgeting ServicesDesign and Planning ServicesExpedite permits and related paperworkOur access to vendors include:ArchitectureDesignPlumbingPaintingElectricFlooring SpecialistsCarpentryMill workHVACSprinkler System Installation Specialists",,
Home Improvement,Air Quality and Environmental Testing,Bernardo's Handyman Services,./results/images/261970175153856855_BernardosHandymanServices.jpg,5.0,1,"Introduction: Professional, courteous, and reliable. 20 + years experience working in real estate. Very knowledgeable in most aspects of building repair. Helping people and problem solving. I work with pride and honesty.",,
Home Improvement,Air Quality and Environmental Testing,Electrical and Audio/Visual/Network Solutions,./results/images/261970175153856855_ElectricalandAudioVisualNetworkSolutions.jpg,4.3,22,"Introduction: Providing reliable and trustworthy service to all clients including: residential and commercial electrical installation/repair for lighting, switches/outlets, fans, air conditioners, surveillance/camera, home networking/internet, and audio/visual services.Craftsmanship, Professionalism, Expertise. The paramount of any service.",,
Home Improvement,Air Quality and Environmental Testing,progressive piping and heating,./results/images/261970175153856855_progressivepipingandheating.jpg,5.0,1,"Introduction: PPH has more than 10 years in all phases of residential plumbing and heating.We offer competitive prices and priceless customer service,our job is to ensure customer stisfactionWe take pride in what we do,our goal is whatever we do we do it the right way and put safety first",,
Home Improvement,Air Quality and Environmental Testing,A & G Professional Painting and Handyman Services,./results/images/261970175153856855_AGProfessionalPaintingandHandymanServices.jpg,4.4,7,"Introduction: I offer a combination of courteous professionalism, which is necessary in this field.I love that I can satisfy people and give them what they truly want.",,
Home Improvement,Air Quality and Environmental Testing,JJK Contracting LLC,./results/images/261970175153856855_JJKContractingLLC.jpg,4.8,5,"Introduction: New York is overpriced and erratic enough as it is. That's why we’re personally committed to providing prompt, reliable, and reasonably priced home improvement services. That's our promise.Customer Satisfaction is our number one goal. A happy client is what we strive for on every project no matter if it’s an handyman project or a big remodeling project.","http://facebook.com/jjkcontracting,http://instagram.com/jjkcontracting,http://twitter.com/jjkcontracting",
Home Improvement,Air Quality and Environmental Testing,Marmolejo Heating & Cooling LLC,./results/images/261970175153856855_MarmolejoHeatingCoolingLLC.jpg,4.5,2,"Introduction: I like to help people , I like to see their face when a problem has been fixed. I love what I do",,
Home Improvement,Appliance Installation,Nationwide Plumbers,./results/images/166573940288061864_NationwidePlumbers.jpg,4.5,22,"Introduction: We have been in the business for many years and can keep you as calm as possible during what can be a scary time, weather you have no hot water, or a leak, or any problem, we are compassionate and hear to help you. We also offer drain clearing / cleaning with state of the art equipment.Our mostly female staff, many with more than 15 years experience can guide you in a way that many homeowners and management companies appreciate. When you call a company that has been in business as long as we have you will have the assurance of knowing we do the right job and stand by the work we do, if we didn’t how could we be in the same location for so many years. We can usually provide you with good, better, and best estimate to assist you in making your plumbing decisions.",,$650
Repair and technical support,Appliance Installation,Nationwide Plumbers,./results/images/166573940288061864_NationwidePlumbers.jpg,4.5,22,"Introduction: We have been in the business for many years and can keep you as calm as possible during what can be a scary time, weather you have no hot water, or a leak, or any problem, we are compassionate and hear to help you. We also offer drain clearing / cleaning with state of the art equipment.Our mostly female staff, many with more than 15 years experience can guide you in a way that many homeowners and management companies appreciate. When you call a company that has been in business as long as we have you will have the assurance of knowing we do the right job and stand by the work we do, if we didn’t how could we be in the same location for so many years. We can usually provide you with good, better, and best estimate to assist you in making your plumbing decisions.",,$650
Home Improvement,Appliance Installation,Montgomery Solutions LLC,./results/images/166573940288061864_MontgomerySolutionsLLC.jpg,5.0,66,"Introduction: I like working with my hands, building and creating. I pay specific attention to detail. Work must be done professionally and accurately. This is very important to me.I'm also great at web design and Search Engine Optimization. I have experience with social media marketing. I have achieved success for myself and professional for my clients.",,
Repair and technical support,Appliance Installation,Montgomery Solutions LLC,./results/images/166573940288061864_MontgomerySolutionsLLC.jpg,5.0,66,"Introduction: I like working with my hands, building and creating. I pay specific attention to detail. Work must be done professionally and accurately. This is very important to me.I'm also great at web design and Search Engine Optimization. I have experience with social media marketing. I have achieved success for myself and professional for my clients.",,
Home Improvement,Appliance Installation,Beyond basic,./results/images/166573940288061864_Beyondbasic.jpg,5.0,13,"Introduction: High quality service and clear communication are my top priorities! I make sure the job is done right, and offer a 100% customer satisfaction guarantee. Call for a free on-site estimate today!",,$150
Repair and technical support,Appliance Installation,Beyond basic,./results/images/166573940288061864_Beyondbasic.jpg,5.0,13,"Introduction: High quality service and clear communication are my top priorities! I make sure the job is done right, and offer a 100% customer satisfaction guarantee. Call for a free on-site estimate today!",,$150
Home Improvement,Appliance Installation,Roosevelt Appliance Repair Service,./results/images/166573940288061864_RooseveltApplianceRepairService.jpg,4.9,123,"Introduction: Hi we are a HVACR Company doing repairs and installation.  we also troubleshoot and repair electrical issues, install and repair all major appliances. seeing my customers happy after they repair and having it done is a short time period",,$135
Repair and technical support,Appliance Installation,Roosevelt Appliance Repair Service,./results/images/166573940288061864_RooseveltApplianceRepairService.jpg,4.9,123,"Introduction: Hi we are a HVACR Company doing repairs and installation.  we also troubleshoot and repair electrical issues, install and repair all major appliances. seeing my customers happy after they repair and having it done is a short time period",,$135
Home Improvement,Appliance Installation,Marvin's Handyman Services,./results/images/166573940288061864_MarvinsHandymanServices.jpg,4.9,94,Introduction: I offer competitive prices and provide quality work in the hopes of obtaining future business with my clients.I get great satisfaction after successful completion of projects for my clients. The smiles on their faces and their words of job make my job such a pleasure.,,
Repair and technical support,Appliance Installation,Marvin's Handyman Services,./results/images/166573940288061864_MarvinsHandymanServices.jpg,4.9,94,Introduction: I offer competitive prices and provide quality work in the hopes of obtaining future business with my clients.I get great satisfaction after successful completion of projects for my clients. The smiles on their faces and their words of job make my job such a pleasure.,,
Home Improvement,Appliance Installation,"Action Air Heating, Cooling , plus",./results/images/166573940288061864_ActionAirHeatingCoolingplus.jpg,4.8,221,"Introduction: Add value to your property.Consider upgrading your gas or electric heater. Give us a call, and we will be happy to evaluate the efficiency of your current system, diagnose any problems and make a final recommendation on what is needed to have everything up and running properly. Don't waste your water.Say goodbye to leaky faucets, showers and toilets. Thanks to the expert technicians of Action Air Heating, Cooling & Plumbing. Take advantage of emergency service for 24 hours a day and 7 days a week! Control your climate.You know how hot it can get in NJ. Make sure you are cool in your home with HVAC installations, repairs and maintenance. Get free estimates for all your heating, cooling and plumbing needs. Action Air Heating, Cooling and Plumbing will beat any written estimates.",,
Repair and technical support,Appliance Installation,"Action Air Heating, Cooling , plus",./results/images/166573940288061864_ActionAirHeatingCoolingplus.jpg,4.8,221,"Introduction: Add value to your property.Consider upgrading your gas or electric heater. Give us a call, and we will be happy to evaluate the efficiency of your current system, diagnose any problems and make a final recommendation on what is needed to have everything up and running properly. Don't waste your water.Say goodbye to leaky faucets, showers and toilets. Thanks to the expert technicians of Action Air Heating, Cooling & Plumbing. Take advantage of emergency service for 24 hours a day and 7 days a week! Control your climate.You know how hot it can get in NJ. Make sure you are cool in your home with HVAC installations, repairs and maintenance. Get free estimates for all your heating, cooling and plumbing needs. Action Air Heating, Cooling and Plumbing will beat any written estimates.",,
Home Improvement,Appliance Installation,"Berry's Home Improvements & Handyman Services, LLC",./results/images/166573940288061864_BerrysHomeImprovementsHandymanServicesLLC.jpg,4.9,363,"Introduction: I pride my self on maintaining a high level of professionalism along with superior craftsmanship. I respond to emergencies and will do the jobs that you are not sure if you need to call a plumber, carpenter, etc... at a price that great. I can work with the low prices because I know each client has the potential for exponential growth.With over 20 years of hands-on working experience in property restoration and management, I bring an unmatched customer service and guaranteed satisfaction.Much of my customer base is returning customers and happy referrals.I specialize in emergency services and unconventional operational hours. I do the jobs that you're not sure who to call about, from repairing a leaky toilet, rewiring an electrical outlet, clearing a clogged drain to remodeling your kitchen and bathroom and everything in between.Working mostly in the evenings and on weekends is a convenient alternative to having to rearrange your schedule.I offer prices that will beat just about anyone and with a quality that is superior.Pictures and references are always available.I am certified on the following:* ACHP Certified * HVAC* Mold Remediation* Multiple Plumbing Applications* Swimming Pool Operation and Management* Heating Fuel Distribution Systems* Condensing Gas Boiler Installation and MaintenanceI do the following:Plumbing* Sinks* Tubs* Toilets* Water Heaters* Leak RepairElectrical Work* Circut Breaker Replacement* Outlet Repair/Replacement* Switches* Lighting UpgradesTub and Tile Work* Ceramic Tile Repair/Replacement* Grout Rejuvenation* Make Your Tub Look New* Tile Floors* Tile Walls* BacksplashCabinets* Installation* Repairs* Refinishing* Heating and A/C Repair and Maintenance* Appliance Repair* Carpentry and Deck Repair/Maintenance* Painting and Drywall The list goes on and on. The job is done right at the right price and time that works for you!Interacting with and making people happy! The feeling of accomplishment out of every job, when I walk away and know I made someones day.",,
Repair and technical support,Appliance Installation,"Berry's Home Improvements & Handyman Services, LLC",./results/images/166573940288061864_BerrysHomeImprovementsHandymanServicesLLC.jpg,4.9,363,"Introduction: I pride my self on maintaining a high level of professionalism along with superior craftsmanship. I respond to emergencies and will do the jobs that you are not sure if you need to call a plumber, carpenter, etc... at a price that great. I can work with the low prices because I know each client has the potential for exponential growth.With over 20 years of hands-on working experience in property restoration and management, I bring an unmatched customer service and guaranteed satisfaction.Much of my customer base is returning customers and happy referrals.I specialize in emergency services and unconventional operational hours. I do the jobs that you're not sure who to call about, from repairing a leaky toilet, rewiring an electrical outlet, clearing a clogged drain to remodeling your kitchen and bathroom and everything in between.Working mostly in the evenings and on weekends is a convenient alternative to having to rearrange your schedule.I offer prices that will beat just about anyone and with a quality that is superior.Pictures and references are always available.I am certified on the following:* ACHP Certified * HVAC* Mold Remediation* Multiple Plumbing Applications* Swimming Pool Operation and Management* Heating Fuel Distribution Systems* Condensing Gas Boiler Installation and MaintenanceI do the following:Plumbing* Sinks* Tubs* Toilets* Water Heaters* Leak RepairElectrical Work* Circut Breaker Replacement* Outlet Repair/Replacement* Switches* Lighting UpgradesTub and Tile Work* Ceramic Tile Repair/Replacement* Grout Rejuvenation* Make Your Tub Look New* Tile Floors* Tile Walls* BacksplashCabinets* Installation* Repairs* Refinishing* Heating and A/C Repair and Maintenance* Appliance Repair* Carpentry and Deck Repair/Maintenance* Painting and Drywall The list goes on and on. The job is done right at the right price and time that works for you!Interacting with and making people happy! The feeling of accomplishment out of every job, when I walk away and know I made someones day.",,
Home Improvement,Appliance Installation,David Services,./results/images/166573940288061864_DavidServices.jpg,5.0,28,"Introduction: I’m very reliable, you need me I’ll be there!! My services are high quality, excellent customer service, and good prices. 201 290. 8183 that my personal phone number any question call me or text me there. Thank you!",,
Repair and technical support,Appliance Installation,David Services,./results/images/166573940288061864_DavidServices.jpg,5.0,28,"Introduction: I’m very reliable, you need me I’ll be there!! My services are high quality, excellent customer service, and good prices. 201 290. 8183 that my personal phone number any question call me or text me there. Thank you!",,
Home Improvement,Appliance Installation,Rusty,./results/images/166573940288061864_Rusty.jpg,4.5,19,Introduction: 10 years of general construction experience in tri state areai like to see smiles on my customers faces after project is done.,,
Repair and technical support,Appliance Installation,Rusty,./results/images/166573940288061864_Rusty.jpg,4.5,19,Introduction: 10 years of general construction experience in tri state areai like to see smiles on my customers faces after project is done.,,
Home Improvement,Appliance Installation,Tom of ALL Trades,./results/images/166573940288061864_TomofALLTrades.jpg,5.0,5,"Introduction: Local services, Custom Installations,Artwork, Flat Screens,Chandeliers.Air Conditioner Cleaning, Roof Deck RefinishingI enjoy the compliments after a ""job well done""!!!",,
Repair and technical support,Appliance Installation,Tom of ALL Trades,./results/images/166573940288061864_TomofALLTrades.jpg,5.0,5,"Introduction: Local services, Custom Installations,Artwork, Flat Screens,Chandeliers.Air Conditioner Cleaning, Roof Deck RefinishingI enjoy the compliments after a ""job well done""!!!",,
Home Improvement,Appliance Installation,ramirez works,./results/images/166573940288061864_ramirezworks.jpg,5.0,18,"Customers rated this pro highly for value, punctuality, and professionalism.",,
Repair and technical support,Appliance Installation,ramirez works,./results/images/166573940288061864_ramirezworks.jpg,5.0,18,"Customers rated this pro highly for value, punctuality, and professionalism.",,
Home Improvement,Appliance Installation,E&V Electrical,./results/images/166573940288061864_EVElectrical.jpg,4.0,3,"Introduction: I have 7 years experience and I do very good jobs and clean.. we are licensed electrician... free estimates I do electrician panels upgrades, new wiring, light fixtures, outlets , switches, ac lines , Thank you and looking forward doing business with you.",,
Repair and technical support,Appliance Installation,E&V Electrical,./results/images/166573940288061864_EVElectrical.jpg,4.0,3,"Introduction: I have 7 years experience and I do very good jobs and clean.. we are licensed electrician... free estimates I do electrician panels upgrades, new wiring, light fixtures, outlets , switches, ac lines , Thank you and looking forward doing business with you.",,
Home Improvement,Appliance Installation,Stanley the Plumber,./results/images/166573940288061864_StanleythePlumber.jpg,4.9,56,"Introduction: I work by simple rules - work hard, smart and if you do it for yourself. I keep my customers happy with the price and quality.",,
Repair and technical support,Appliance Installation,Stanley the Plumber,./results/images/166573940288061864_StanleythePlumber.jpg,4.9,56,"Introduction: I work by simple rules - work hard, smart and if you do it for yourself. I keep my customers happy with the price and quality.",,
